"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""","""rank"""
"""12547""",933.0,41993.0,34253.0,3.0,4.0,1200.0,1.0,1.0,11.0,4.0,133.0,0.0,35.0,10.0,60.0,61.0,1084.0,12.0,114.0,760000.0,2.0,1.0,1.0,40499.0,3.0
"""12548""",341.0,41993.0,34253.0,3.0,4.0,1200.0,1.0,8.0,12.0,1.0,121.0,-2.0,9.0,11.0,50.0,100.0,1173.0,12.0,105.0,760000.0,2.0,2.0,1.0,40115.0,5.0
"""12549""",425.0,41993.0,34253.0,3.0,4.0,1200.0,1.0,3.0,3.0,58.0,129.0,0.0,3.0,24.0,56.0,88.0,1167.0,12.0,106.0,760000.0,6.0,2.0,3.0,39867.0,8.0
"""12550""",1441.0,41993.0,34253.0,3.0,4.0,1200.0,1.0,7.0,2.0,3.0,125.0,0.0,325.0,16.0,52.0,120.0,1061.0,12.0,91.0,760000.0,2.0,2.0,1.0,40434.0,11.0
"""12551""",89.0,41993.0,34253.0,3.0,4.0,1200.0,1.0,4.0,5.0,16.0,128.0,0.0,1.0,17.0,55.0,120.0,1209.0,12.0,107.0,760000.0,2.0,2.0,1.0,38992.0,4.0
"""12552""",1017.0,41993.0,34253.0,3.0,4.0,1200.0,1.0,12.0,4.0,10.0,115.0,0.0,7.0,23.0,42.0,27.0,1078.0,12.0,107.0,760000.0,2.0,2.0,1.0,40452.0,1.0
"""12553""",39.0,41993.0,34253.0,3.0,4.0,1200.0,1.0,2.0,6.0,5.0,132.0,0.0,21.0,7.0,59.0,73.0,1135.0,12.0,105.0,760000.0,2.0,1.0,1.0,40092.0,2.0
"""12554""",895.0,41993.0,34253.0,3.0,4.0,1200.0,1.0,10.0,9.0,11.0,114.0,-2.0,35.0,6.0,43.0,190.0,1198.0,12.0,106.0,760000.0,1.0,2.0,1.0,39740.0,7.0
"""12555""",537.0,41993.0,34253.0,3.0,4.0,1200.0,1.0,9.0,1.0,57.0,123.0,0.0,3.0,21.0,50.0,410.0,1152.0,12.0,98.0,760000.0,1.0,2.0,1.0,39352.0,9.0
"""12556""",410.0,41993.0,34253.0,3.0,4.0,1200.0,1.0,5.0,7.0,23.0,127.0,0.0,3.0,3.0,54.0,200.0,1223.0,12.0,75.0,760000.0,1.0,3.0,1.0,39696.0,12.0
"""12557""",1081.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,14.0,9.0,4.0,113.0,0.0,93.0,3.0,40.0,990.0,986.0,14.0,102.0,760000.0,1.0,3.0,1.0,40469.0,5.0
"""12558""",853.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,2.0,7.0,58.0,131.0,0.0,15.0,14.0,58.0,410.0,1292.0,14.0,94.0,760000.0,2.0,2.0,1.0,40056.0,12.0
"""12559""",911.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,6.0,13.0,10.0,130.0,0.0,30.0,15.0,57.0,240.0,1109.0,14.0,100.0,760000.0,3.0,2.0,5.0,40249.0,13.0
"""12560""",988.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,9.0,3.0,55.0,129.0,0.0,3.0,17.0,56.0,310.0,1201.0,14.0,106.0,760000.0,1.0,2.0,1.0,39386.0,6.0
"""12561""",609.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,3.0,14.0,16.0,130.0,0.0,7.0,19.0,57.0,300.0,1206.0,14.0,108.0,760000.0,1.0,2.0,1.0,39732.0,8.0
"""12562""",624.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,11.0,1.0,23.0,123.0,0.0,7.0,7.0,50.0,540.0,1162.0,14.0,105.0,760000.0,1.0,1.0,1.0,40142.0,4.0
"""12563""",524.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,8.0,11.0,19.0,127.0,-2.0,12.0,20.0,56.0,470.0,1066.0,14.0,107.0,760000.0,1.0,2.0,1.0,39748.0,2.0
"""12564""",329.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,1.0,5.0,24.0,133.0,0.0,1.0,13.0,60.0,63.0,1044.0,14.0,106.0,760000.0,7.0,2.0,4.0,39852.0,3.0
"""12565""",222.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,12.0,2.0,5.0,121.0,0.0,7.0,2.0,48.0,47.0,1184.0,14.0,111.0,760000.0,6.0,3.0,1.0,39932.0,1.0
"""12566""",1261.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,7.0,10.0,22.0,130.0,0.0,22.0,18.0,57.0,29.0,1136.0,14.0,105.0,760000.0,1.0,2.0,1.0,40407.0,7.0
"""12567""",1442.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,5.0,4.0,57.0,130.0,0.0,58.0,10.0,57.0,73.0,1093.0,14.0,104.0,760000.0,6.0,2.0,1.0,40649.0,9.0
"""12568""",908.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,4.0,6.0,7.0,123.0,-7.0,3.0,9.0,57.0,240.0,1149.0,14.0,102.0,760000.0,1.0,2.0,3.0,40119.0,10.0
"""12569""",977.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,13.0,12.0,1.0,113.0,-2.0,9.0,11.0,42.0,71.0,1114.0,14.0,98.0,760000.0,6.0,2.0,1.0,39854.0,11.0
"""12570""",88.0,41993.0,34254.0,6.0,4.0,1600.0,2.0,10.0,8.0,12.0,124.0,0.0,22.0,23.0,51.0,990.0,1151.0,14.0,94.0,760000.0,3.0,1.0,1.0,39912.0,14.0
"""12571""",1156.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,5.0,4.0,55.0,129.0,0.0,18.0,17.0,57.0,990.0,1052.0,14.0,106.0,760000.0,6.0,2.0,1.0,40588.0,5.0
"""12572""",1245.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,7.0,11.0,58.0,126.0,0.0,15.0,22.0,54.0,410.0,1184.0,14.0,101.0,760000.0,1.0,3.0,1.0,40098.0,8.0
"""12573""",1271.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,8.0,10.0,12.0,125.0,0.0,3.0,12.0,53.0,990.0,1078.0,14.0,93.0,760000.0,6.0,3.0,1.0,38819.0,12.0
"""12574""",245.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,4.0,8.0,4.0,129.0,0.0,64.0,11.0,57.0,130.0,1008.0,14.0,104.0,760000.0,3.0,1.0,1.0,39849.0,7.0
"""12575""",285.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,13.0,9.0,23.0,122.0,0.0,7.0,5.0,50.0,270.0,1176.0,14.0,106.0,760000.0,2.0,1.0,1.0,39695.0,4.0
"""12576""",1398.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,10.0,13.0,19.0,122.0,-2.0,1.0,8.0,52.0,990.0,1036.0,14.0,94.0,760000.0,2.0,2.0,1.0,40431.0,11.0
"""12577""",616.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,3.0,1.0,16.0,130.0,0.0,26.0,19.0,58.0,100.0,1082.0,14.0,106.0,760000.0,3.0,2.0,1.0,39904.0,2.0
"""12578""",1254.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,9.0,7.0,3.0,125.0,0.0,26.0,13.0,53.0,150.0,1181.0,14.0,107.0,760000.0,2.0,3.0,1.0,40072.0,3.0
"""12579""",93.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,2.0,14.0,22.0,132.0,0.0,519.0,6.0,60.0,870.0,1206.0,14.0,81.0,760000.0,1.0,1.0,1.0,40127.0,14.0
"""12580""",1395.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,1.0,12.0,57.0,132.0,0.0,32.0,10.0,60.0,22.0,1160.0,14.0,114.0,760000.0,2.0,3.0,1.0,40441.0,1.0
"""12581""",1170.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,11.0,5.0,5.0,124.0,0.0,18.0,2.0,52.0,53.0,1194.0,14.0,102.0,760000.0,2.0,2.0,1.0,39738.0,9.0
"""12582""",786.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,12.0,2.0,1.0,121.0,-2.0,15.0,7.0,51.0,51.0,1130.0,14.0,99.0,760000.0,1.0,2.0,1.0,40440.0,6.0
"""12583""",1202.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,6.0,3.0,10.0,127.0,0.0,18.0,15.0,55.0,300.0,1054.0,14.0,92.0,760000.0,3.0,2.0,1.0,40653.0,13.0
"""12584""",54.0,41993.0,34255.0,6.0,4.0,1400.0,2.0,14.0,6.0,7.0,111.0,-7.0,3.0,14.0,46.0,330.0,1045.0,14.0,93.0,760000.0,1.0,1.0,1.0,38266.0,10.0
"""12585""",1217.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,5.0,4.0,12.0,125.0,0.0,9.0,23.0,72.0,870.0,1095.0,14.0,0.0,1060000.0,2.0,2.0,1.0,40450.0,14.0
"""12586""",862.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,4.0,13.0,23.0,127.0,0.0,3.0,19.0,74.0,42.0,1095.0,14.0,114.0,1060000.0,2.0,3.0,1.0,40142.0,1.0
"""12587""",1127.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,9.0,9.0,8.0,118.0,-2.0,6.0,1.0,67.0,530.0,1064.0,14.0,66.0,1060000.0,3.0,2.0,1.0,39513.0,13.0
"""12588""",727.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,12.0,10.0,4.0,118.0,0.0,3.0,17.0,65.0,420.0,1022.0,14.0,95.0,1060000.0,1.0,2.0,1.0,39369.0,11.0
"""12589""",1443.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,3.0,14.0,3.0,129.0,0.0,1.0,21.0,76.0,160.0,1086.0,14.0,112.0,1060000.0,3.0,4.0,1.0,40654.0,5.0
"""12590""",1049.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,6.0,5.0,6.0,123.0,-2.0,61.0,5.0,72.0,57.0,1093.0,14.0,113.0,1060000.0,1.0,2.0,1.0,40099.0,3.0
"""12591""",398.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,1.0,6.0,1.0,131.0,-2.0,14.0,14.0,80.0,610.0,1173.0,14.0,67.0,1060000.0,6.0,2.0,1.0,39119.0,12.0
"""12592""",982.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,13.0,2.0,10.0,117.0,0.0,3.0,24.0,64.0,160.0,1046.0,14.0,99.0,1060000.0,1.0,2.0,1.0,40060.0,9.0
"""12593""",243.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,14.0,12.0,58.0,115.0,0.0,3.0,8.0,62.0,360.0,1223.0,14.0,100.0,1060000.0,2.0,2.0,3.0,40043.0,10.0
"""12594""",322.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,10.0,3.0,7.0,112.0,-7.0,3.0,9.0,66.0,490.0,1126.0,14.0,106.0,1060000.0,1.0,2.0,1.0,39700.0,7.0
"""12595""",1338.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,11.0,1.0,9.0,119.0,0.0,3.0,7.0,66.0,61.0,1026.0,14.0,99.0,1060000.0,2.0,3.0,1.0,40487.0,8.0
"""12596""",726.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,8.0,8.0,5.0,120.0,0.0,58.0,13.0,67.0,32.0,1136.0,14.0,113.0,1060000.0,2.0,2.0,1.0,40079.0,2.0
"""12597""",98.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,2.0,7.0,22.0,131.0,0.0,18.0,20.0,78.0,150.0,1168.0,14.0,107.0,1060000.0,1.0,1.0,1.0,39742.0,6.0
"""12598""",1337.0,41993.0,34256.0,6.0,3.0,1600.0,2.0,7.0,11.0,24.0,121.0,0.0,22.0,10.0,68.0,380.0,1107.0,14.0,111.0,1060000.0,6.0,1.0,1.0,40576.0,4.0
"""12599""",1304.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,8.0,7.0,19.0,121.0,-2.0,26.0,21.0,68.0,400.0,1141.0,14.0,100.0,1060000.0,1.0,2.0,1.0,40441.0,8.0
"""12600""",1349.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,13.0,9.0,58.0,118.0,0.0,9.0,4.0,63.0,530.0,1147.0,14.0,109.0,1060000.0,6.0,2.0,1.0,40569.0,3.0
"""12601""",1151.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,14.0,12.0,10.0,118.0,0.0,1.0,8.0,63.0,62.0,1189.0,14.0,106.0,1060000.0,2.0,2.0,1.0,40088.0,6.0
"""12602""",69.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,10.0,13.0,13.0,115.0,-5.0,7.0,15.0,65.0,490.0,1124.0,14.0,82.0,1060000.0,2.0,4.0,1.0,39701.0,14.0
"""12603""",1420.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,9.0,5.0,8.0,119.0,-2.0,1.0,13.0,66.0,990.0,1225.0,14.0,94.0,1060000.0,2.0,2.0,1.0,40411.0,12.0
"""12604""",1407.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,3.0,3.0,3.0,132.0,0.0,108.0,22.0,77.0,210.0,1064.0,14.0,101.0,1060000.0,6.0,2.0,1.0,40691.0,13.0
"""12605""",71.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,5.0,14.0,7.0,120.0,-7.0,1.0,5.0,72.0,90.0,1158.0,14.0,111.0,1060000.0,2.0,2.0,1.0,38964.0,4.0
"""12606""",1350.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,6.0,4.0,24.0,125.0,0.0,1.0,23.0,70.0,55.0,1046.0,14.0,109.0,1060000.0,2.0,2.0,1.0,40472.0,10.0
"""12607""",571.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,12.0,8.0,11.0,116.0,-2.0,7.0,6.0,63.0,620.0,1121.0,14.0,98.0,1060000.0,6.0,2.0,1.0,40295.0,11.0
"""12608""",440.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,2.0,10.0,5.0,133.0,0.0,1.0,20.0,71.0,82.0,1118.0,14.0,117.0,1060000.0,1.0,1.0,1.0,39780.0,2.0
"""12609""",932.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,4.0,1.0,23.0,128.0,0.0,29.0,7.0,73.0,840.0,1159.0,14.0,108.0,1060000.0,7.0,2.0,1.0,40254.0,5.0
"""12610""",559.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,7.0,2.0,55.0,124.0,0.0,3.0,12.0,69.0,990.0,1115.0,14.0,113.0,1060000.0,6.0,3.0,1.0,39882.0,7.0
"""12611""",1404.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,11.0,6.0,4.0,119.0,0.0,14.0,10.0,64.0,21.0,1102.0,14.0,113.0,1060000.0,2.0,3.0,1.0,40816.0,1.0
"""12612""",1159.0,41993.0,34257.0,6.0,3.0,1000.0,2.0,1.0,11.0,57.0,133.0,0.0,14.0,3.0,78.0,410.0,1143.0,14.0,107.0,1060000.0,2.0,3.0,1.0,40141.0,9.0
"""12613""",1188.0,41993.0,34258.0,3.0,3.0,1200.0,1.0,9.0,5.0,24.0,119.0,1.0,38.0,2.0,65.0,24.0,1037.0,12.0,114.0,1060000.0,2.0,2.0,1.0,40510.0,3.0
"""12614""",1371.0,41993.0,34258.0,3.0,3.0,1200.0,1.0,8.0,2.0,11.0,117.0,-2.0,9.0,13.0,66.0,990.0,1170.0,12.0,56.0,1060000.0,7.0,2.0,1.0,39934.0,12.0
"""12615""",1116.0,41993.0,34258.0,3.0,3.0,1200.0,1.0,3.0,11.0,57.0,131.0,0.0,40.0,16.0,78.0,45.0,1109.0,12.0,120.0,1060000.0,3.0,4.0,1.0,40588.0,1.0
"""12616""",673.0,41993.0,34258.0,3.0,3.0,1200.0,1.0,2.0,3.0,5.0,131.0,0.0,7.0,7.0,78.0,56.0,1181.0,12.0,111.0,1060000.0,2.0,2.0,1.0,39735.0,2.0
"""12617""",1290.0,41993.0,34258.0,3.0,3.0,1200.0,1.0,12.0,6.0,1.0,112.0,-2.0,7.0,4.0,61.0,350.0,1076.0,12.0,107.0,1060000.0,6.0,2.0,1.0,40591.0,4.0
"""12618""",1385.0,41993.0,34258.0,3.0,3.0,1200.0,1.0,10.0,4.0,15.0,115.0,-2.0,13.0,22.0,64.0,990.0,1137.0,12.0,77.0,1060000.0,10.0,2.0,1.0,40595.0,11.0
"""12619""",1351.0,41993.0,34258.0,3.0,3.0,1200.0,1.0,11.0,12.0,13.0,110.0,-5.0,9.0,15.0,62.0,990.0,1021.0,12.0,107.0,1060000.0,1.0,2.0,1.0,40460.0,5.0
"""12620""",343.0,41993.0,34258.0,3.0,3.0,1200.0,1.0,4.0,9.0,58.0,130.0,0.0,157.0,24.0,77.0,990.0,1148.0,12.0,99.0,1060000.0,1.0,2.0,1.0,39699.0,7.0
"""12621""",340.0,41993.0,34258.0,3.0,3.0,1200.0,1.0,5.0,1.0,22.0,125.0,0.0,3.0,6.0,72.0,410.0,1066.0,12.0,91.0,1060000.0,3.0,2.0,1.0,39913.0,10.0
"""12622""",765.0,41993.0,34258.0,3.0,3.0,1200.0,1.0,1.0,7.0,19.0,131.0,-2.0,9.0,20.0,80.0,72.0,1121.0,12.0,93.0,1060000.0,6.0,2.0,1.0,39891.0,9.0
"""12623""",478.0,41993.0,34258.0,3.0,3.0,1200.0,1.0,6.0,8.0,9.0,124.0,0.0,3.0,9.0,71.0,330.0,1075.0,12.0,100.0,1060000.0,2.0,5.0,1.0,40069.0,8.0
"""12624""",1365.0,41993.0,34258.0,3.0,3.0,1200.0,1.0,7.0,10.0,3.0,124.0,0.0,3.0,3.0,71.0,61.0,1055.0,12.0,106.0,1060000.0,2.0,2.0,1.0,40474.0,6.0
"""12625""",518.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,5.0,7.0,22.0,122.0,0.0,9.0,18.0,91.0,190.0,1142.0,14.0,114.0,1500000.0,2.0,3.0,1.0,39698.0,8.0
"""12626""",1105.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,14.0,8.0,8.0,111.0,-2.0,3.0,24.0,81.0,990.0,1132.0,14.0,111.0,1500000.0,7.0,2.0,4.0,40239.0,5.0
"""12627""",608.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,2.0,10.0,23.0,124.0,0.0,364.0,16.0,93.0,120.0,1157.0,14.0,120.0,1500000.0,1.0,3.0,1.0,40116.0,4.0
"""12628""",293.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,12.0,14.0,13.0,108.0,-5.0,9.0,15.0,82.0,990.0,1105.0,14.0,109.0,1500000.0,2.0,2.0,1.0,38953.0,11.0
"""12629""",612.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,7.0,2.0,15.0,116.0,-2.0,3.0,23.0,87.0,990.0,1055.0,14.0,97.0,1500000.0,3.0,1.0,1.0,39178.0,12.0
"""12630""",51.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,8.0,13.0,3.0,118.0,0.0,17.0,15.0,87.0,75.0,1069.0,14.0,115.0,1500000.0,2.0,2.0,1.0,40029.0,2.0
"""12631""",289.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,10.0,12.0,19.0,114.0,-2.0,32.0,17.0,85.0,440.0,1099.0,14.0,110.0,1500000.0,3.0,2.0,1.0,39178.0,9.0
"""12632""",1086.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,6.0,9.0,5.0,121.0,0.0,7.0,20.0,90.0,18.0,1114.0,14.0,120.0,1500000.0,2.0,2.0,1.0,40474.0,1.0
"""12633""",508.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,4.0,6.0,6.0,120.0,-2.0,1.0,24.0,91.0,240.0,1151.0,14.0,111.0,1500000.0,4.0,5.0,6.0,39138.0,10.0
"""12634""",319.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,1.0,11.0,57.0,133.0,0.0,13.0,16.0,102.0,100.0,1132.0,14.0,117.0,1500000.0,2.0,2.0,1.0,40058.0,7.0
"""12635""",316.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,11.0,5.0,4.0,116.0,0.0,520.0,10.0,85.0,170.0,1077.0,14.0,117.0,1500000.0,2.0,2.0,1.0,40126.0,3.0
"""12636""",1444.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,13.0,1.0,58.0,114.0,1.0,77.0,22.0,82.0,990.0,1166.0,14.0,96.0,1500000.0,11.0,2.0,1.0,39899.0,13.0
"""12637""",563.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,3.0,3.0,16.0,122.0,0.0,7.0,17.0,91.0,130.0,1099.0,14.0,95.0,1500000.0,3.0,2.0,1.0,39845.0,14.0
"""12638""",395.0,41993.0,34259.0,3.0,2.0,1650.0,1.0,9.0,4.0,10.0,116.0,0.0,1.0,4.0,85.0,110.0,1100.0,14.0,110.0,1500000.0,3.0,2.0,1.0,39946.0,6.0
"""12639""",613.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,3.0,14.0,1.0,126.0,-2.0,3.0,8.0,75.0,880.0,1203.0,14.0,111.0,1060000.0,1.0,2.0,1.0,39760.0,11.0
"""12640""",1334.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,1.0,12.0,24.0,133.0,0.0,9.0,23.0,80.0,28.0,1166.0,14.0,113.0,1060000.0,1.0,2.0,1.0,40484.0,2.0
"""12641""",1276.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,5.0,11.0,58.0,123.0,0.0,1.0,24.0,70.0,990.0,1089.0,14.0,104.0,1060000.0,6.0,2.0,1.0,40278.0,12.0
"""12642""",323.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,7.0,8.0,4.0,121.0,0.0,35.0,10.0,68.0,280.0,1101.0,14.0,111.0,1060000.0,3.0,2.0,1.0,40288.0,4.0
"""12643""",1336.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,10.0,6.0,11.0,116.0,-2.0,63.0,2.0,65.0,990.0,1189.0,14.0,105.0,1060000.0,1.0,2.0,1.0,40505.0,5.0
"""12644""",744.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,4.0,9.0,5.0,124.0,0.0,18.0,13.0,71.0,100.0,1008.0,14.0,107.0,1060000.0,1.0,2.0,1.0,39751.0,13.0
"""12645""",99.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,11.0,3.0,13.0,112.0,-5.0,30.0,15.0,64.0,100.0,1205.0,14.0,102.0,1060000.0,1.0,2.0,3.0,40081.0,9.0
"""12646""",1095.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,12.0,7.0,15.0,113.0,-2.0,1.0,3.0,62.0,990.0,1050.0,14.0,105.0,1060000.0,3.0,4.0,1.0,40227.0,14.0
"""12647""",558.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,6.0,10.0,3.0,122.0,0.0,14.0,21.0,69.0,67.0,1017.0,14.0,114.0,1060000.0,6.0,3.0,1.0,40214.0,1.0
"""12648""",1445.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,2.0,5.0,16.0,129.0,0.0,108.0,19.0,76.0,35.0,1188.0,14.0,117.0,1060000.0,3.0,2.0,1.0,40621.0,3.0
"""12649""",326.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,8.0,1.0,8.0,117.0,-2.0,208.0,1.0,66.0,130.0,1115.0,14.0,102.0,1060000.0,3.0,2.0,1.0,39899.0,8.0
"""12650""",1259.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,9.0,2.0,22.0,120.0,1.0,1.0,9.0,66.0,150.0,1069.0,14.0,104.0,1060000.0,1.0,2.0,1.0,40524.0,6.0
"""12651""",809.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,14.0,4.0,19.0,114.0,2.0,28.0,14.0,61.0,990.0,1119.0,14.0,101.0,1060000.0,1.0,2.0,1.0,40094.0,10.0
"""12652""",738.0,41993.0,34260.0,6.0,3.0,1400.0,2.0,13.0,13.0,23.0,117.0,2.0,3.0,18.0,62.0,300.0,1103.0,14.0,104.0,1060000.0,1.0,2.0,1.0,40129.0,7.0
