"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""","""rank"""
"""14376""",737.0,42050.0,34400.0,1.0,2.0,1600.0,1.0,2.0,3.0,3.0,133.0,0.0,9.0,10.0,100.0,67.0,1199.0,14.0,126.0,1500000.0,2.0,2.0,1.0,40459.0,1.0
"""14377""",576.0,42050.0,34400.0,1.0,2.0,1600.0,1.0,8.0,4.0,27.0,122.0,0.0,9.0,4.0,89.0,160.0,1137.0,14.0,116.0,1500000.0,3.0,2.0,9.0,40214.0,10.0
"""14378""",1173.0,42050.0,34400.0,1.0,2.0,1600.0,1.0,3.0,6.0,51.0,126.0,0.0,64.0,16.0,93.0,120.0,1096.0,14.0,117.0,1500000.0,2.0,2.0,3.0,40078.0,7.0
"""14379""",508.0,42050.0,34400.0,1.0,2.0,1600.0,1.0,9.0,7.0,50.0,120.0,0.0,1.0,24.0,87.0,1810.0,1168.0,14.0,103.0,1500000.0,4.0,5.0,6.0,39138.0,13.0
"""14380""",214.0,42050.0,34400.0,1.0,2.0,1600.0,1.0,6.0,11.0,23.0,125.0,0.0,7.0,5.0,92.0,180.0,1152.0,14.0,118.0,1500000.0,2.0,3.0,1.0,40114.0,3.0
"""14381""",1315.0,42050.0,34400.0,1.0,2.0,1600.0,1.0,7.0,14.0,21.0,123.0,0.0,1.0,2.0,90.0,47.0,1119.0,14.0,116.0,1500000.0,2.0,2.0,1.0,40471.0,4.0
"""14382""",1334.0,42050.0,34400.0,1.0,2.0,1600.0,1.0,12.0,13.0,6.0,115.0,-2.0,9.0,23.0,84.0,57.0,1166.0,14.0,115.0,1500000.0,1.0,2.0,1.0,40484.0,8.0
"""14383""",1119.0,42050.0,34400.0,1.0,2.0,1600.0,1.0,1.0,1.0,5.0,133.0,0.0,1.0,13.0,100.0,130.0,1091.0,14.0,120.0,1500000.0,1.0,2.0,1.0,39026.0,5.0
"""14384""",1426.0,42050.0,34400.0,1.0,2.0,1600.0,1.0,14.0,9.0,10.0,114.0,0.0,18.0,15.0,81.0,2610.0,1077.0,14.0,109.0,1500000.0,3.0,3.0,1.0,40573.0,9.0
"""14385""",316.0,42050.0,34400.0,1.0,2.0,1600.0,1.0,11.0,12.0,4.0,119.0,0.0,337.0,10.0,86.0,550.0,1072.0,14.0,112.0,1500000.0,2.0,2.0,1.0,40126.0,11.0
"""14386""",434.0,42050.0,34400.0,1.0,2.0,1600.0,1.0,10.0,5.0,9.0,120.0,0.0,9.0,20.0,87.0,1400.0,1084.0,14.0,105.0,1500000.0,2.0,2.0,1.0,39716.0,12.0
"""14387""",1252.0,42050.0,34400.0,1.0,2.0,1600.0,1.0,4.0,8.0,35.0,125.0,0.0,14.0,16.0,92.0,34.0,1153.0,14.0,121.0,1500000.0,6.0,2.0,1.0,40579.0,2.0
"""14388""",1089.0,42050.0,34400.0,1.0,2.0,1600.0,1.0,5.0,10.0,20.0,125.0,0.0,81.0,19.0,92.0,120.0,1232.0,14.0,113.0,1500000.0,2.0,2.0,1.0,40062.0,6.0
"""14389""",1473.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,12.0,14.0,57.0,125.0,0.0,1.0,16.0,50.0,670.0,1249.0,14.0,97.0,760000.0,2.0,3.0,1.0,40850.0,11.0
"""14390""",1510.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,3.0,10.0,23.0,129.0,0.0,1.0,20.0,54.0,86.0,1060.0,14.0,101.0,760000.0,1.0,2.0,1.0,40440.0,9.0
"""14391""",1412.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,6.0,9.0,9.0,127.0,0.0,1.0,13.0,52.0,1800.0,990.0,14.0,98.0,760000.0,2.0,2.0,1.0,40803.0,12.0
"""14392""",768.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,14.0,8.0,7.0,113.0,-7.0,14.0,1.0,45.0,1750.0,1121.0,14.0,93.0,760000.0,1.0,2.0,1.0,39719.0,13.0
"""14393""",417.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,8.0,6.0,10.0,127.0,0.0,7.0,15.0,52.0,130.0,1136.0,14.0,108.0,760000.0,2.0,3.0,1.0,40084.0,7.0
"""14394""",1166.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,1.0,2.0,5.0,133.0,0.0,3.0,2.0,58.0,57.0,1178.0,14.0,112.0,760000.0,1.0,3.0,1.0,40135.0,1.0
"""14395""",1509.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,11.0,11.0,22.0,127.0,0.0,1.0,9.0,52.0,240.0,1074.0,14.0,105.0,760000.0,2.0,2.0,1.0,40839.0,5.0
"""14396""",1284.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,13.0,4.0,8.0,120.0,-2.0,3.0,11.0,47.0,1570.0,1071.0,14.0,105.0,760000.0,7.0,2.0,4.0,40624.0,6.0
"""14397""",1542.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,5.0,7.0,21.0,127.0,0.0,58.0,10.0,52.0,18.0,1077.0,14.0,101.0,760000.0,2.0,3.0,1.0,40485.0,3.0
"""14398""",1543.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,9.0,5.0,6.0,125.0,-2.0,1.0,18.0,52.0,780.0,1140.0,14.0,96.0,760000.0,2.0,2.0,1.0,40852.0,10.0
"""14399""",1246.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,2.0,3.0,19.0,129.0,-2.0,45.0,22.0,56.0,83.0,1161.0,14.0,107.0,760000.0,1.0,2.0,1.0,40483.0,4.0
"""14400""",1544.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,7.0,12.0,16.0,127.0,0.0,77.0,17.0,52.0,1120.0,1113.0,14.0,105.0,760000.0,2.0,2.0,1.0,40811.0,8.0
"""14401""",1483.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,10.0,13.0,11.0,125.0,-2.0,559.0,19.0,52.0,1900.0,1142.0,14.0,86.0,760000.0,2.0,3.0,1.0,40480.0,14.0
"""14402""",1343.0,42056.0,34401.0,6.0,4.0,1200.0,1.0,4.0,1.0,3.0,128.0,0.0,9.0,7.0,53.0,150.0,1082.0,14.0,103.0,760000.0,2.0,1.0,1.0,40810.0,2.0
"""14403""",409.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,7.0,10.0,16.0,129.0,0.0,1.0,18.0,36.0,84.0,1069.0,14.0,77.0,575000.0,2.0,3.0,1.0,40058.0,14.0
"""14404""",350.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,5.0,3.0,9.0,131.0,0.0,37.0,11.0,38.0,180.0,1099.0,14.0,92.0,575000.0,6.0,3.0,1.0,39187.0,10.0
"""14405""",1107.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,8.0,9.0,22.0,126.0,0.0,46.0,8.0,33.0,410.0,1060.0,14.0,100.0,575000.0,1.0,2.0,1.0,40445.0,6.0
"""14406""",1150.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,12.0,7.0,50.0,120.0,0.0,50.0,22.0,27.0,320.0,1125.0,14.0,98.0,575000.0,2.0,2.0,1.0,40090.0,4.0
"""14407""",438.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,2.0,8.0,6.0,130.0,-2.0,15.0,5.0,39.0,34.0,1045.0,14.0,106.0,575000.0,3.0,2.0,1.0,40270.0,1.0
"""14408""",1153.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,1.0,12.0,3.0,133.0,0.0,3.0,17.0,40.0,73.0,1038.0,14.0,94.0,575000.0,1.0,1.0,1.0,40490.0,13.0
"""14409""",854.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,14.0,2.0,4.0,113.0,0.0,18.0,2.0,19.0,110.0,1113.0,14.0,99.0,575000.0,1.0,2.0,1.0,40111.0,5.0
"""14410""",170.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,3.0,5.0,19.0,130.0,-2.0,1.0,12.0,39.0,310.0,1111.0,14.0,94.0,575000.0,1.0,2.0,1.0,39349.0,7.0
"""14411""",45.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,4.0,6.0,7.0,124.0,-7.0,228.0,9.0,38.0,190.0,1044.0,14.0,101.0,575000.0,3.0,2.0,1.0,39477.0,3.0
"""14412""",149.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,13.0,14.0,28.0,113.0,0.0,1.0,4.0,20.0,280.0,1068.0,14.0,95.0,575000.0,3.0,2.0,1.0,38810.0,8.0
"""14413""",15.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,10.0,4.0,5.0,124.0,0.0,32.0,3.0,31.0,49.0,1077.0,14.0,102.0,575000.0,1.0,5.0,1.0,39697.0,2.0
"""14414""",1289.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,6.0,13.0,11.0,128.0,-2.0,7.0,6.0,37.0,1640.0,999.0,14.0,93.0,575000.0,2.0,2.0,1.0,40828.0,11.0
"""14415""",223.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,11.0,1.0,8.0,122.0,-2.0,7.0,1.0,31.0,310.0,1077.0,14.0,86.0,575000.0,3.0,2.0,1.0,39540.0,12.0
"""14416""",941.0,42056.0,34402.0,6.0,5.0,1400.0,1.0,9.0,11.0,24.0,125.0,0.0,1.0,23.0,32.0,91.0,1073.0,14.0,99.0,575000.0,1.0,2.0,3.0,40069.0,9.0
"""14417""",1357.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,4.0,4.0,21.0,128.0,0.0,1.0,4.0,55.0,20.0,1138.0,14.0,101.0,760000.0,2.0,4.0,1.0,40815.0,2.0
"""14418""",1470.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,10.0,11.0,6.0,122.0,-2.0,1.0,1.0,51.0,69.0,1118.0,14.0,107.0,760000.0,1.0,2.0,1.0,40471.0,4.0
"""14419""",1449.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,6.0,10.0,57.0,125.0,0.0,18.0,6.0,52.0,2400.0,1078.0,14.0,102.0,760000.0,1.0,2.0,1.0,40461.0,10.0
"""14420""",1482.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,7.0,5.0,5.0,125.0,0.0,1.0,13.0,52.0,120.0,1083.0,14.0,94.0,760000.0,2.0,1.0,1.0,40798.0,9.0
"""14421""",1108.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,5.0,13.0,24.0,128.0,0.0,131.0,2.0,55.0,48.0,1151.0,14.0,106.0,760000.0,3.0,1.0,1.0,40261.0,1.0
"""14422""",779.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,1.0,8.0,50.0,131.0,0.0,26.0,17.0,58.0,150.0,1103.0,14.0,99.0,760000.0,2.0,3.0,1.0,39758.0,11.0
"""14423""",394.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,14.0,14.0,8.0,113.0,-2.0,9.0,18.0,42.0,1700.0,1169.0,14.0,97.0,760000.0,1.0,4.0,1.0,39347.0,6.0
"""14424""",876.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,2.0,12.0,4.0,130.0,0.0,7.0,7.0,57.0,220.0,1057.0,14.0,102.0,760000.0,1.0,2.0,1.0,39727.0,3.0
"""14425""",1285.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,12.0,6.0,28.0,121.0,0.0,3.0,8.0,48.0,1550.0,1057.0,14.0,91.0,760000.0,3.0,2.0,1.0,40671.0,13.0
"""14426""",1082.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,3.0,3.0,3.0,130.0,0.0,14.0,12.0,57.0,150.0,1150.0,14.0,85.0,760000.0,1.0,2.0,1.0,40073.0,12.0
"""14427""",1326.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,13.0,7.0,22.0,120.0,1.0,1.0,9.0,46.0,230.0,1119.0,14.0,99.0,760000.0,2.0,2.0,1.0,40811.0,7.0
"""14428""",1500.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,8.0,2.0,11.0,123.0,-2.0,32.0,10.0,52.0,1610.0,1131.0,14.0,0.0,760000.0,10.0,3.0,1.0,40839.0,8.0
"""14429""",1545.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,9.0,1.0,23.0,125.0,0.0,1.0,5.0,52.0,220.0,1152.0,14.0,101.0,760000.0,1.0,3.0,1.0,40839.0,5.0
"""14430""",1391.0,42056.0,34403.0,6.0,4.0,1200.0,1.0,11.0,9.0,19.0,121.0,-2.0,1.0,3.0,50.0,1140.0,1116.0,14.0,0.0,760000.0,10.0,2.0,1.0,40859.0,14.0
"""14431""",233.0,42056.0,34404.0,6.0,4.0,1600.0,1.0,10.0,9.0,9.0,123.0,0.0,7.0,4.0,50.0,1410.0,1072.0,14.0,97.0,760000.0,2.0,2.0,1.0,39699.0,10.0
"""14432""",1323.0,42056.0,34404.0,6.0,4.0,1600.0,1.0,12.0,6.0,3.0,122.0,0.0,1.0,7.0,49.0,74.0,1093.0,14.0,106.0,760000.0,1.0,4.0,1.0,40806.0,6.0
"""14433""",1156.0,42056.0,34404.0,6.0,4.0,1600.0,1.0,6.0,13.0,16.0,127.0,0.0,18.0,17.0,54.0,75.0,1046.0,14.0,112.0,760000.0,6.0,2.0,1.0,40588.0,1.0
"""14434""",626.0,42056.0,34404.0,6.0,4.0,1600.0,1.0,14.0,7.0,19.0,116.0,-2.0,3.0,20.0,45.0,190.0,1200.0,14.0,109.0,760000.0,2.0,3.0,1.0,40078.0,3.0
"""14435""",485.0,42056.0,34404.0,6.0,4.0,1600.0,1.0,3.0,1.0,4.0,130.0,0.0,7.0,18.0,57.0,390.0,1036.0,14.0,101.0,760000.0,2.0,2.0,1.0,39314.0,8.0
"""14436""",1411.0,42056.0,34404.0,6.0,4.0,1600.0,1.0,8.0,11.0,22.0,123.0,0.0,58.0,9.0,50.0,220.0,1049.0,14.0,76.0,760000.0,2.0,2.0,1.0,40771.0,13.0
"""14437""",1378.0,42056.0,34404.0,6.0,4.0,1600.0,1.0,13.0,10.0,21.0,121.0,0.0,1.0,10.0,48.0,94.0,1056.0,14.0,101.0,760000.0,2.0,2.0,1.0,40832.0,7.0
"""14438""",1522.0,42056.0,34404.0,6.0,4.0,1600.0,1.0,7.0,4.0,57.0,125.0,0.0,1.0,21.0,52.0,750.0,1127.0,14.0,95.0,760000.0,10.0,1.0,1.0,40784.0,11.0
"""14439""",609.0,42056.0,34404.0,6.0,4.0,1600.0,1.0,5.0,3.0,11.0,125.0,-2.0,7.0,19.0,54.0,120.0,1183.0,14.0,108.0,760000.0,1.0,2.0,1.0,39732.0,5.0
"""14440""",243.0,42056.0,34404.0,6.0,4.0,1600.0,1.0,2.0,8.0,28.0,132.0,0.0,3.0,8.0,59.0,120.0,1206.0,14.0,108.0,760000.0,2.0,2.0,3.0,40043.0,2.0
"""14441""",1354.0,42056.0,34404.0,6.0,4.0,1600.0,1.0,11.0,12.0,5.0,123.0,0.0,58.0,13.0,50.0,31.0,1065.0,14.0,73.0,760000.0,1.0,2.0,1.0,40871.0,12.0
"""14442""",155.0,42056.0,34404.0,6.0,4.0,1600.0,1.0,4.0,5.0,7.0,121.0,-7.0,3.0,1.0,55.0,85.0,1146.0,14.0,97.0,760000.0,1.0,2.0,1.0,38996.0,9.0
"""14443""",572.0,42056.0,34404.0,6.0,4.0,1600.0,1.0,1.0,2.0,23.0,133.0,0.0,1.0,22.0,60.0,100.0,991.0,14.0,109.0,760000.0,2.0,2.0,1.0,39732.0,4.0
"""14444""",776.0,42056.0,34405.0,6.0,4.0,1400.0,1.0,11.0,2.0,13.0,117.0,-5.0,3.0,17.0,48.0,1000.0,1101.0,14.0,92.0,760000.0,2.0,1.0,1.0,40062.0,9.0
"""14445""",1495.0,42056.0,34405.0,6.0,4.0,1400.0,1.0,3.0,9.0,8.0,128.0,-2.0,14.0,1.0,56.0,260.0,1179.0,14.0,0.0,760000.0,6.0,3.0,1.0,40263.0,10.0
"""14446""",786.0,42056.0,34405.0,6.0,4.0,1400.0,1.0,10.0,10.0,21.0,123.0,0.0,560.0,7.0,49.0,44.0,1118.0,14.0,106.0,760000.0,1.0,2.0,1.0,40440.0,3.0
"""14447""",1384.0,42056.0,34405.0,6.0,4.0,1400.0,1.0,1.0,3.0,4.0,133.0,0.0,64.0,24.0,59.0,1030.0,1097.0,14.0,87.0,760000.0,2.0,2.0,1.0,40479.0,14.0
"""14448""",1212.0,42056.0,34405.0,6.0,4.0,1400.0,1.0,12.0,12.0,24.0,122.0,0.0,536.0,11.0,48.0,35.0,1107.0,14.0,108.0,760000.0,2.0,3.0,1.0,40427.0,2.0
"""14449""",1355.0,42056.0,34405.0,6.0,4.0,1400.0,1.0,4.0,4.0,5.0,130.0,0.0,14.0,6.0,56.0,25.0,1141.0,14.0,112.0,760000.0,1.0,2.0,1.0,40434.0,1.0
"""14450""",1390.0,42056.0,34405.0,6.0,4.0,1400.0,1.0,14.0,5.0,6.0,116.0,-2.0,459.0,16.0,44.0,380.0,1129.0,14.0,87.0,760000.0,2.0,3.0,1.0,40781.0,12.0
"""14451""",491.0,42056.0,34405.0,6.0,4.0,1400.0,1.0,13.0,1.0,11.0,117.0,-2.0,3.0,22.0,45.0,1120.0,1132.0,14.0,100.0,760000.0,6.0,2.0,1.0,39532.0,5.0
"""14452""",4.0,42056.0,34405.0,6.0,4.0,1400.0,1.0,5.0,13.0,23.0,126.0,0.0,7.0,4.0,52.0,270.0,1146.0,14.0,104.0,760000.0,1.0,2.0,1.0,40067.0,8.0
"""14453""",1465.0,42056.0,34405.0,6.0,4.0,1400.0,1.0,7.0,8.0,3.0,124.0,0.0,9.0,12.0,50.0,460.0,1093.0,14.0,104.0,760000.0,1.0,4.0,1.0,40500.0,4.0
"""14454""",1381.0,42056.0,34405.0,6.0,4.0,1400.0,1.0,6.0,11.0,50.0,125.0,0.0,1.0,18.0,51.0,180.0,1174.0,14.0,101.0,760000.0,2.0,1.0,1.0,40778.0,6.0
"""14455""",83.0,42056.0,34405.0,6.0,4.0,1400.0,1.0,8.0,14.0,28.0,124.0,0.0,26.0,19.0,50.0,120.0,1115.0,14.0,100.0,760000.0,2.0,2.0,1.0,39698.0,7.0
"""14456""",1213.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,9.0,1.0,21.0,121.0,0.0,3.0,10.0,68.0,36.0,1112.0,14.0,102.0,1060000.0,1.0,2.0,1.0,40478.0,4.0
"""14457""",1218.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,10.0,4.0,5.0,120.0,0.0,3.0,2.0,67.0,26.0,1108.0,14.0,109.0,1060000.0,1.0,2.0,1.0,40467.0,3.0
"""14458""",1546.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,8.0,11.0,11.0,119.0,-2.0,1.0,9.0,68.0,1370.0,1050.0,14.0,84.0,1060000.0,6.0,2.0,1.0,40656.0,14.0
"""14459""",369.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,14.0,6.0,15.0,112.0,-2.0,7.0,20.0,61.0,460.0,1188.0,14.0,98.0,1060000.0,2.0,2.0,1.0,39304.0,11.0
"""14460""",541.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,12.0,10.0,6.0,117.0,-2.0,96.0,16.0,66.0,510.0,1150.0,14.0,109.0,1060000.0,2.0,2.0,1.0,40445.0,5.0
"""14461""",901.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,13.0,12.0,28.0,114.0,0.0,7.0,23.0,61.0,410.0,1192.0,14.0,99.0,1060000.0,2.0,2.0,1.0,40122.0,10.0
"""14462""",921.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,5.0,5.0,3.0,123.0,0.0,1.0,22.0,70.0,130.0,1096.0,14.0,109.0,1060000.0,3.0,2.0,1.0,39859.0,6.0
"""14463""",1024.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,1.0,8.0,16.0,133.0,0.0,18.0,17.0,80.0,110.0,1136.0,14.0,109.0,1060000.0,2.0,2.0,1.0,40046.0,2.0
"""14464""",1393.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,11.0,7.0,23.0,119.0,0.0,1.0,5.0,66.0,130.0,1033.0,14.0,107.0,1060000.0,2.0,3.0,1.0,40780.0,8.0
"""14465""",1516.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,4.0,2.0,22.0,123.0,0.0,9.0,14.0,70.0,75.0,1091.0,14.0,109.0,1060000.0,2.0,1.0,1.0,40410.0,1.0
"""14466""",422.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,7.0,13.0,4.0,121.0,0.0,37.0,7.0,68.0,1680.0,1057.0,14.0,99.0,1060000.0,1.0,2.0,1.0,40086.0,12.0
"""14467""",1185.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,6.0,3.0,9.0,122.0,0.0,9.0,13.0,69.0,150.0,1122.0,14.0,106.0,1060000.0,6.0,2.0,1.0,40227.0,7.0
"""14468""",1159.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,3.0,9.0,57.0,126.0,0.0,14.0,3.0,73.0,340.0,1142.0,14.0,110.0,1060000.0,2.0,3.0,1.0,40141.0,9.0
"""14469""",1137.0,42056.0,34406.0,6.0,3.0,1200.0,1.0,2.0,14.0,13.0,124.0,-5.0,9.0,15.0,76.0,710.0,1076.0,14.0,106.0,1060000.0,8.0,2.0,1.0,40594.0,13.0
"""14470""",516.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,1.0,2.0,57.0,133.0,0.0,1.0,24.0,78.0,180.0,1045.0,14.0,112.0,1060000.0,8.0,2.0,1.0,39901.0,4.0
"""14471""",999.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,6.0,12.0,24.0,129.0,0.0,17.0,13.0,74.0,56.0,1194.0,14.0,114.0,1060000.0,2.0,2.0,1.0,40489.0,3.0
"""14472""",565.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,5.0,13.0,28.0,131.0,0.0,14.0,23.0,76.0,540.0,1058.0,14.0,112.0,1060000.0,6.0,3.0,1.0,39921.0,8.0
"""14473""",847.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,3.0,5.0,23.0,132.0,0.0,9.0,20.0,77.0,1160.0,1083.0,14.0,112.0,1060000.0,1.0,2.0,1.0,39745.0,12.0
"""14474""",813.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,2.0,1.0,3.0,133.0,0.0,7.0,15.0,78.0,56.0,1048.0,14.0,118.0,1060000.0,2.0,2.0,1.0,40070.0,1.0
"""14475""",1049.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,8.0,8.0,5.0,127.0,0.0,61.0,5.0,72.0,53.0,1099.0,14.0,114.0,1060000.0,1.0,2.0,1.0,40099.0,2.0
"""14476""",756.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,12.0,4.0,10.0,120.0,0.0,13.0,8.0,65.0,430.0,1044.0,14.0,110.0,1060000.0,4.0,2.0,1.0,39472.0,7.0
"""14477""",913.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,4.0,11.0,22.0,131.0,0.0,32.0,7.0,76.0,110.0,1083.0,14.0,109.0,1060000.0,1.0,2.0,1.0,40128.0,10.0
"""14478""",1241.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,9.0,14.0,19.0,123.0,-2.0,18.0,22.0,70.0,470.0,994.0,14.0,107.0,1060000.0,6.0,2.0,1.0,40282.0,11.0
"""14479""",493.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,7.0,3.0,9.0,128.0,0.0,290.0,17.0,73.0,740.0,1082.0,14.0,106.0,1060000.0,3.0,4.0,1.0,39846.0,14.0
"""14480""",1201.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,14.0,6.0,21.0,116.0,0.0,30.0,11.0,61.0,44.0,1060.0,14.0,111.0,1060000.0,6.0,2.0,1.0,40636.0,6.0
"""14481""",1337.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,10.0,10.0,4.0,124.0,0.0,1.0,10.0,69.0,67.0,1099.0,14.0,114.0,1060000.0,6.0,1.0,1.0,40576.0,5.0
"""14482""",1097.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,13.0,7.0,6.0,115.0,-2.0,3.0,4.0,62.0,180.0,1024.0,14.0,102.0,1060000.0,3.0,2.0,1.0,39925.0,13.0
"""14483""",1310.0,42056.0,34407.0,6.0,3.0,2000.0,1.0,11.0,9.0,16.0,122.0,0.0,37.0,19.0,67.0,840.0,1030.0,14.0,108.0,1060000.0,7.0,2.0,1.0,40579.0,9.0
"""14484""",759.0,42056.0,34408.0,6.0,1.0,1400.0,1.0,3.0,1.0,4.0,129.0,0.0,1.0,7.0,105.0,120.0,1027.0,8.0,110.0,2200000.0,2.0,2.0,1.0,40066.0,3.0
"""14485""",650.0,42056.0,34408.0,6.0,1.0,1400.0,1.0,6.0,2.0,24.0,124.0,0.0,14.0,13.0,100.0,76.0,1102.0,8.0,102.0,2200000.0,2.0,1.0,1.0,39718.0,6.0
"""14486""",1311.0,42056.0,34408.0,6.0,1.0,1400.0,1.0,2.0,8.0,5.0,130.0,0.0,3.0,7.0,106.0,16.0,1160.0,8.0,107.0,2200000.0,2.0,4.0,1.0,40483.0,2.0
"""14487""",1536.0,42056.0,34408.0,6.0,1.0,1400.0,1.0,8.0,3.0,6.0,113.0,2.0,14.0,16.0,85.0,920.0,1051.0,8.0,92.0,2200000.0,7.0,3.0,1.0,40631.0,8.0
"""14488""",510.0,42056.0,34408.0,6.0,1.0,1400.0,1.0,1.0,4.0,21.0,133.0,0.0,32.0,10.0,109.0,61.0,1230.0,8.0,110.0,2200000.0,1.0,2.0,1.0,39331.0,1.0
"""14489""",319.0,42056.0,34408.0,6.0,1.0,1400.0,1.0,4.0,5.0,22.0,126.0,0.0,13.0,16.0,102.0,66.0,1119.0,8.0,107.0,2200000.0,2.0,2.0,1.0,40058.0,5.0
"""14490""",1119.0,42056.0,34408.0,6.0,1.0,1400.0,1.0,5.0,6.0,23.0,124.0,0.0,1.0,13.0,100.0,150.0,1066.0,8.0,106.0,2200000.0,1.0,2.0,1.0,39026.0,4.0
"""14491""",1513.0,42056.0,34408.0,6.0,1.0,1400.0,1.0,7.0,7.0,28.0,113.0,0.0,1.0,4.0,87.0,2270.0,1119.0,8.0,96.0,2200000.0,7.0,2.0,1.0,40645.0,7.0
"""14492""",1069.0,42056.0,34409.0,6.0,2.0,1200.0,1.0,10.0,7.0,5.0,120.0,2.0,3.0,2.0,84.0,33.0,1114.0,12.0,117.0,1500000.0,6.0,2.0,1.0,40270.0,8.0
"""14493""",706.0,42056.0,34409.0,6.0,2.0,1200.0,1.0,7.0,2.0,23.0,120.0,0.0,426.0,16.0,86.0,200.0,1135.0,12.0,115.0,1500000.0,2.0,3.0,1.0,40060.0,7.0
"""14494""",154.0,42056.0,34409.0,6.0,2.0,1200.0,1.0,4.0,3.0,19.0,122.0,-2.0,42.0,20.0,90.0,1380.0,1137.0,12.0,106.0,1500000.0,1.0,2.0,1.0,39737.0,12.0
"""14495""",835.0,42056.0,34409.0,6.0,2.0,1200.0,1.0,12.0,9.0,11.0,113.0,-2.0,1.0,10.0,81.0,240.0,1083.0,12.0,108.0,1500000.0,2.0,3.0,1.0,40047.0,11.0
"""14496""",1076.0,42056.0,34409.0,6.0,2.0,1200.0,1.0,5.0,6.0,24.0,123.0,0.0,1.0,20.0,89.0,67.0,1050.0,12.0,121.0,1500000.0,2.0,2.0,1.0,40103.0,1.0
"""14497""",1204.0,42056.0,34409.0,6.0,2.0,1200.0,1.0,6.0,12.0,16.0,121.0,0.0,3.0,18.0,87.0,400.0,1081.0,12.0,116.0,1500000.0,2.0,2.0,1.0,40449.0,5.0
